"id","homeDescriptorId","linkedDescriptorIds","name","description","sequenceOrder","difficultyStage","exampleOfSuccess","commonError","checkpointTask","isOptional","isArchived","ownerTier","copiedFromId","equivalentToId","suppressedByTeacher","icReadinessStatus","aiQualityFlags","reviewNotes"
"","AC9M5N08","[]","Round to estimate a calculation","Student can round numbers appropriately to estimate a calculation.","1","early","For 412 x 6, the student estimates 400 x 6 = 2400.","Student rounds to a place that makes the estimate unhelpful.","Pose calculations. Ask the student to round and estimate each.","False","False","system_default","","","False","pending_review","",""
"","AC9M5N08","[]","Decide if an exact or estimated answer is needed","Student can decide whether a problem needs an exact answer or an estimate.","2","middle","For 'is $50 enough', the student estimates rather than calculating exactly.","Student always calculates exactly even when an estimate would do.","Pose problems. Ask the student whether each needs an exact answer or an estimate.","False","False","system_default","","","False","pending_review","",""
"","AC9M5N08","[]","Check a financial calculation","Student can use estimation to check a financial calculation.","3","middle","The student estimates a shopping total to check the till receipt is about right.","Student does not check, or cannot estimate to compare.","Give a financial calculation and result. Ask the student to estimate and judge it.","False","False","system_default","","","False","pending_review","",""
"","AC9M5N08","[]","Explain why an answer is reasonable","Student can explain the reasoning behind judging an answer reasonable.","4","late","The student explains the estimate is close to the answer, so it is reasonable.","Student judges reasonableness with no reasoning.","After a check, ask the student to explain why the answer is or is not reasonable.","False","False","system_default","","","False","pending_review","",""
"","AC9M5N09","[]","Choose operations for a practical problem","Student can choose the operations needed for a multi-step practical problem.","1","early","For a two-step problem, the student chooses multiplication then subtraction.","Student uses one operation for a problem that needs two.","Pose multi-step problems. Ask the student which operations each needs.","False","False","system_default","","","False","pending_review","",""
"","AC9M5N09","[]","Model a multi-step problem","Student can model and solve a multi-step practical problem.","2","middle","The student writes and solves the steps for a problem in order.","Student solves only one step, or combines steps incorrectly.","Pose multi-step problems. Ask the student to model and solve each.","False","False","system_default","","","False","pending_review","",""
"","AC9M5N09","[]","Model a budget","Student can model a practical financial problem such as a budget.","3","middle","For a class fundraiser, the student builds a budget of costs and income.","Student leaves out a cost or does not compare income to costs.","Pose a budgeting problem. Ask the student to model and solve it.","False","False","system_default","","","False","pending_review","",""
"","AC9M5N09","[]","Interpret and communicate the solution","Student can interpret and communicate the solution in terms of the situation.","4","late","The student says the fundraiser makes a $40 profit, so the plan works.","Student gives a number without relating it to the situation.","After a problem, ask the student what the answer means for the situation.","False","False","system_default","","","False","pending_review","",""
"","AC9M5N10","[]","Follow an algorithm for factors or multiples","Student can follow an algorithm to find factors, multiples or divisibility.","1","early","Following an algorithm, the student lists the factors of 36.","Student skips a step or stops early.","Give an algorithm for factors or multiples. Ask the student to follow it.","False","False","system_default","","","False","pending_review","",""
"","AC9M5N10","[]","Create an algorithm for divisibility","Student can create an algorithm to test divisibility or generate multiples.","2","middle","The student writes steps to test whether a number is divisible by 4.","Student writes steps that are unclear or give the wrong result.","Ask the student to write an algorithm to test a divisibility rule.","False","False","system_default","","","False","pending_review","",""
"","AC9M5N10","[]","Use a spreadsheet to generate a pattern","Student can use a spreadsheet and the fill-down function to generate a number pattern.","3","middle","The student uses a multiplication formula and fill-down to list multiples.","Student enters values by hand or writes a formula that does not fill correctly.","Ask the student to use a spreadsheet to generate multiples of a number.","False","False","system_default","","","False","pending_review","",""
"","AC9M5N10","[]","Describe an emerging pattern","Student can describe the patterns that emerge, such as common multiples or factors.","4","late","The student identifies the lowest common multiple of two numbers from the lists.","Student lists numbers without identifying the pattern or common values.","After generating lists, ask the student to describe the common multiples or factors.","False","False","system_default","","","False","pending_review","",""
