"id","homeDescriptorId","linkedDescriptorIds","name","description","sequenceOrder","difficultyStage","exampleOfSuccess","commonError","checkpointTask","isOptional","isArchived","ownerTier","copiedFromId","equivalentToId","suppressedByTeacher","icReadinessStatus","aiQualityFlags","reviewNotes"
"","AC9M3N05","[]","Choose what to round to","Student can choose a sensible place value to estimate to for a situation.","3","middle","Estimating a crowd, the student rounds to the nearest hundred.","Student rounds to a place value that is too precise or too coarse.","Pose situations. Ask the student what they would round to and why.","False","False","system_default","","","False","pending_review","",""
"","AC9M3N05","[]","Check if an answer is reasonable","Student can use estimation to judge whether a calculation is reasonable.","4","late","For 298 + 305, the student estimates about 600 and sees that 603 is reasonable.","Student accepts an unreasonable answer without checking, or cannot estimate to compare.","Give a calculation and an answer. Ask the student to estimate and say if it is reasonable.","False","False","system_default","","","False","pending_review","",""
"","AC9M3N06","[]","Choose the operation for a problem","Student can choose whether a practical problem needs addition, subtraction, multiplication or division.","1","early","For 'share 24 among 4', the student chooses division.","Student picks the operation by the biggest number rather than the situation.","Pose four practical problems. Ask the student which operation each needs.","False","False","system_default","","","False","pending_review","",""
"","AC9M3N06","[]","Model an additive problem with a bar model","Student can model an additive problem using a bar model or diagram.","2","middle","For a part-part-whole problem, the student draws a bar with the parts and whole.","Student draws a model that does not match the quantities in the problem.","Pose an additive problem. Ask the student to model it with a bar model.","False","False","system_default","","","False","pending_review","",""
"","AC9M3N06","[]","Model a multiplicative problem","Student can model a practical multiplication or division problem with materials or a diagram.","3","middle","For 'how many wheels on 6 cars', the student models 6 groups of 4.","Student adds the numbers instead of modelling groups.","Pose a multiplicative problem. Ask the student to model and solve it.","False","False","system_default","","","False","pending_review","",""
"","AC9M3N06","[]","Solve a financial problem","Student can model and solve a practical money problem.","4","middle","For 'buy 3 items at $4 each', the student finds $12.","Student ignores the dollar context or chooses the wrong operation.","Pose a money problem. Ask the student to solve it and answer in dollars.","False","False","system_default","","","False","pending_review","",""
"","AC9M3N06","[]","Interpret the solution in context","Student can interpret and communicate a solution in terms of the situation.","5","late","After finding 24, the student says '24 apples, that is enough for the class'.","Student gives a bare number without connecting it back to the problem.","After the student solves a problem, ask what the answer means for the situation.","False","False","system_default","","","False","pending_review","",""
"","AC9M3N07","[]","Follow an algorithm","Student can follow an algorithm of steps and decisions to investigate numbers.","1","early","Following a double-it algorithm from 1, the student generates 1, 2, 4, 8, 16.","Student skips a step or ignores a decision point.","Give a step-by-step number algorithm. Ask the student to follow it and record the result.","False","False","system_default","","","False","pending_review","",""
"","AC9M3N07","[]","Use an algorithm with a decision","Student can follow an algorithm that includes a decision, such as testing a multiple.","2","middle","Using an 'is it a multiple of 5' rule, the student sorts numbers correctly.","Student applies the rule inconsistently or ignores the decision branch.","Give an algorithm with a yes/no decision. Ask the student to apply it to several numbers.","False","False","system_default","","","False","pending_review","",""
"","AC9M3N07","[]","Create an algorithm","Student can create a simple algorithm of steps for a classmate to follow.","3","middle","The student writes steps to generate multiples of 3.","Student writes steps that are unclear or miss a step, so they cannot be followed.","Ask the student to write steps a classmate could follow to make a number pattern.","False","False","system_default","","","False","pending_review","",""
"","AC9M3N07","[]","Describe the emerging pattern","Student can describe a pattern that emerges from following an algorithm.","4","late","After doubling repeatedly, the student says the numbers keep getting twice as big.","Student lists the numbers but does not describe the pattern or rule.","After running a number algorithm, ask the student to describe the pattern they see.","False","False","system_default","","","False","pending_review","",""
