"id","homeDescriptorId","linkedDescriptorIds","name","description","sequenceOrder","difficultyStage","exampleOfSuccess","commonError","checkpointTask","isOptional","isArchived","ownerTier","copiedFromId","equivalentToId","suppressedByTeacher","icReadinessStatus","aiQualityFlags","reviewNotes"
"","AC9M3M03","[]","Compare durations","Student can compare the duration of two events using formal units.","3","middle","The student says a 90-second task is longer than a 1-minute task.","Student compares the numbers without converting to the same unit.","Give pairs of durations in mixed units. Ask the student which is longer.","False","False","system_default","","","False","pending_review","",""
"","AC9M3M03","[]","Check an estimate with a timer","Student can use a timer to measure and check an estimate of a short duration.","4","late","The student estimates 30 seconds, times it, and compares.","Student does not compare the measured time back to their estimate.","Ask the student to estimate a short duration, then time it and compare.","False","False","system_default","","","False","pending_review","",""
"","AC9M3M04","[]","Read an analog clock to the hour and half hour","Student can read an analog clock to the hour and half hour.","1","early","The student reads the clock as half past 3.","Student reads the hour hand as pointing exactly at a number when it is between two.","Set an analog clock to hours and half hours. Ask the student to read each.","False","False","system_default","","","False","pending_review","",""
"","AC9M3M04","[]","Read an analog clock to five minutes","Student can read an analog clock to the nearest five minutes.","2","middle","The student reads the clock as 25 past 4.","Student counts the minute marks by ones, or reads the minutes as the small number.","Set times at five-minute intervals. Ask the student to read each.","False","False","system_default","","","False","pending_review","",""
"","AC9M3M04","[]","Read an analog clock to the minute","Student can read an analog clock to the nearest minute.","3","middle","The student reads the clock as 17 minutes past 9.","Student rounds to the nearest five minutes instead of reading exactly.","Set times to the minute. Ask the student to read each.","False","False","system_default","","","False","pending_review","",""
"","AC9M3M04","[]","Connect analog and digital time","Student can match a time shown on an analog clock to its digital form.","4","late","Shown 'quarter to 8' on an analog clock, the student writes 7:45.","Student writes the hour as the number the hour hand is nearest rather than has passed.","Show analog times. Ask the student to write each in digital form.","False","False","system_default","","","False","pending_review","",""
"","AC9M3M05","[]","Identify a right angle","Student can identify a right angle as a square corner.","1","early","The student points to the corner of a book and says it is a right angle.","Student calls any corner a right angle regardless of its size.","Show various corners and angles. Ask the student to point out the right angles.","False","False","system_default","","","False","pending_review","",""
"","AC9M3M05","[]","Connect turns to angles","Student can connect quarter, half and three-quarter turns to angles.","2","middle","The student says a quarter turn makes a right angle.","Student confuses the size of the turn with the size of the angle.","Ask the student to make quarter and half turns and describe the angle each makes.","False","False","system_default","","","False","pending_review","",""
"","AC9M3M05","[]","Compare an angle to a right angle","Student can compare an angle with a right angle and say whether it is bigger, smaller or the same.","3","middle","Shown an open angle, the student says it is bigger than a right angle.","Student compares by the length of the arms rather than the opening.","Show angles. Ask the student whether each is bigger than, smaller than or equal to a right angle.","False","False","system_default","","","False","pending_review","",""
"","AC9M3M05","[]","Find angles in the environment","Student can find angles bigger than, smaller than and equal to a right angle around them.","4","late","The student finds a right angle on a window and a smaller angle on a slice of pizza.","Student finds only right angles, or judges by appearance without comparing.","Ask the student to find one angle bigger, one smaller and one equal to a right angle in the room.","False","False","system_default","","","False","pending_review","",""
"","AC9M3M06","[]","Relate dollars and cents","Student can use the relationship that 100 cents make one dollar.","1","early","The student says 100 cents is the same as one dollar.","Student treats cents and dollars as the same size, such as 5 cents equals 5 dollars.","Ask the student how many cents make a dollar and to convert simple amounts.","False","False","system_default","","","False","pending_review","",""
"","AC9M3M06","[]","Make an amount with coins and notes","Student can make a given money amount using coins and notes.","2","middle","The student makes $2.50 using a $2 coin and a 50 cent coin.","Student makes the wrong total, or confuses coin values.","Name money amounts. Ask the student to make each with play money.","False","False","system_default","","","False","pending_review","",""
"","AC9M3M06","[]","Represent an amount in different ways","Student can represent the same money amount in more than one way.","3","middle","The student shows $1 as two 50 cent coins, and as four 20 cent coins and a 20.","Student gives only one combination, or a combination with the wrong total.","Give an amount. Ask the student to show it two different ways.","False","False","system_default","","","False","pending_review","",""
"","AC9M3M06","[]","Count a mixed collection of money","Student can count a mixed collection of coins and notes to find the total.","4","late","The student counts a $5 note, a $2 coin and three 20 cent coins as $7.60.","Student counts the number of items rather than their value.","Give a mixed collection of play money. Ask the student to find the total.","False","False","system_default","","","False","pending_review","",""
