"id","homeDescriptorId","linkedDescriptorIds","name","description","sequenceOrder","difficultyStage","exampleOfSuccess","commonError","checkpointTask","isOptional","isArchived","ownerTier","copiedFromId","equivalentToId","suppressedByTeacher","icReadinessStatus","aiQualityFlags","reviewNotes"
"","AC9M1N02","[]","Partition a two-digit number more than one way","Student can partition a two-digit number in more than one way, beyond just tens and ones.","4","middle","For 24, the student shows 20 and 4, then 10 and 14, then 12 and 12.","Student can only give the tens-and-ones split and treats other partitions as wrong.","Ask the student to find two different ways to partition 35 using materials, then say each as a number sentence.","False","False","system_default","","","False","pending_review","",""
"","AC9M1N02","[]","Unbundle a ten into ten ones","Student can show that one ten can be regrouped as ten ones, keeping the number the same.","5","middle","Shown 24 as 2 tens and 4 ones, the student unbundles one ten to make 1 ten and 14 ones, and agrees it is still 24.","Student thinks unbundling changes the total, or loses count of the loose ones.","Give the student 30 built as 3 tens. Ask them to remake it as 2 tens and some ones, and confirm it is still 30.","False","False","system_default","","","False","pending_review","",""
"","AC9M1N02","[]","Find the missing part of a partition","Student can find the missing part when a whole and one part are given.","6","late","Told '24 is 20 and what?', the student says 4; told '24 is 10 and what?', says 14.","Student adds the two given numbers instead of finding the missing part.","Pose three missing-part questions for 24 (20 and __, 14 and __, 6 and __).","False","False","system_default","","","False","pending_review","","Cross-descriptor candidate: underpins part-part-whole strategies in AC9M1N04. Teacher may link after review."
"","AC9M1N03","[]","Skip count by tens to 120","Student can skip count forwards by tens to at least 120.","1","early","Starting at 10, the student counts 10, 20, 30 and continues past 100 to 120.","Student stalls at the hundred boundary, saying 'ninety, hundred, hundred-ten'.","Ask the student to skip count by tens from 10 as far as they can, listening across 100.","False","False","system_default","","","False","pending_review","",""
"","AC9M1N03","[]","Skip count by fives","Student can skip count forwards by fives.","2","early","The student counts 5, 10, 15, 20, 25 and keeps the rhythm.","Student drifts into counting by ones, or mixes the fives sequence with tens.","Ask the student to skip count by fives from 5 to at least 60.","False","False","system_default","","","False","pending_review","",""
"","AC9M1N03","[]","Skip count by twos","Student can skip count forwards by twos.","3","early","The student counts 2, 4, 6, 8, 10 and continues.","Student says odd numbers in between, or restarts from 2 when they lose track.","Ask the student to skip count by twos from 2 to at least 30.","False","False","system_default","","","False","pending_review","",""
"","AC9M1N03","[]","Make equal groups of ten to count","Student can organise a large collection into equal groups of ten to make counting easier.","4","middle","Given a pile of about 60 counters, the student makes groups of ten before counting.","Student makes groups of unequal size, or starts counting by ones without grouping.","Give the student a collection of 40 to 80 objects. Ask them to group it so it is easy to count.","False","False","system_default","","","False","pending_review","",""
"","AC9M1N03","[]","Count the groups by skip counting","Student can find how many altogether by skip counting equal groups and adding any leftover ones.","5","middle","With 6 groups of ten and 3 left over, the student counts 10, 20, 30, 40, 50, 60, then 61, 62, 63.","Student counts the number of groups (says 6) rather than how many objects, or forgets the leftovers.","Set out 5 groups of ten and 4 single counters. Ask the student how many there are altogether.","False","False","system_default","","","False","pending_review","",""
"","AC9M1N03","[]","Choose a grouping to count efficiently","Student can choose to group in tens or fives to count a large collection more efficiently than counting by ones, and say why.","6","late","Faced with a jar of about 80 coins, the student stacks them in tens and explains it is faster and easier to keep track.","Student insists on counting by ones, or chooses a group size that does not skip count easily (such as threes).","Show a collection of about 100 objects. Ask the student how they would count it quickly and to explain their choice.","False","False","system_default","","","False","pending_review","",""
"","AC9M1N04","[]","Add within 10 with materials","Student can add two numbers within 10 using objects, fingers or drawings.","1","early","For 4 + 3, the student sets out 4 then 3 counters and counts 7 altogether.","Student recounts the first group instead of combining, or miscounts by starting at zero on the last object.","Pose three additions within 10 (4 + 3, 6 + 2, 5 + 5). Ask the student to solve each with counters.","False","False","system_default","","","False","pending_review","",""
"","AC9M1N04","[]","Subtract within 10 with materials","Student can subtract within 10 using objects or drawings by taking away.","2","early","For 9 - 4, the student sets out 9 counters, removes 4, and counts 5 left.","Student removes the wrong amount, or counts the removed group as the answer.","Pose three subtractions within 10 (9 - 4, 7 - 2, 10 - 6). Ask the student to solve each with counters.","False","False","system_default","","","False","pending_review","",""
"","AC9M1N04","[]","Add by counting on from the larger number","Student can add by starting at the larger number and counting on, rather than counting from one.","3","middle","For 8 + 3, the student says '8 ... 9, 10, 11' and answers 11.","Student counts on from the first number even when it is smaller (3 + 8 counted from 3), or counts on starting from the larger number itself ('8, 9, 10').","Pose 8 + 3, then 2 + 7. Ask the student to solve each by counting on, and watch where they start.","False","False","system_default","","","False","pending_review","",""
"","AC9M1N04","[]","Subtract by counting back","Student can subtract a small number by counting back from the larger number.","4","middle","For 11 - 3, the student says '11 ... 10, 9, 8' and answers 8.","Student counts back including the starting number ('11, 10, 9'), giving 9, or loses track of how many steps to count.","Pose 12 - 3 and 15 - 2. Ask the student to solve each by counting back.","False","False","system_default","","","False","pending_review","",""
"","AC9M1N04","[]","Use number bonds to 10","Student can use known part-part-whole facts to 10 to help add or subtract.","5","middle","Asked 10 - 6, the student answers 4 quickly, using that 6 and 4 make 10.","Student recounts from materials every time rather than recalling bonds, showing the facts are not yet known.","Ask the bonds of 10 quickfire (7 and __, 3 and __, 8 and __) and listen for recall rather than counting.","False","False","system_default","","","False","pending_review","",""
"","AC9M1N04","[]","Add through ten (make ten)","Student can add within 20 by bridging through ten, splitting the second number to make ten first.","6","late","For 8 + 5, the student says '8 and 2 makes 10, then 3 more is 13'.","Student adds the ones without bridging and miscounts (gives 12 for 8 + 5), or cannot split the second number usefully.","Pose 8 + 5 and 9 + 4. Ask the student to solve each by making ten first, and explain the steps.","False","False","system_default","","","False","pending_review","","Cross-descriptor candidate: relies on partitioning from AC9M1N02. Teacher may link after review."
"","AC9M1N04","[]","Subtract within 20 using a chosen strategy","Student can subtract within 20 by choosing a sensible strategy and explaining it.","7","late","For 15 - 6, the student counts back, or bridges down through ten (15 - 5 is 10, then 1 more is 9).","Student always counts back by ones even when bridging would be easier, or chooses a strategy that does not fit the numbers.","Pose 15 - 6 and 13 - 4. Ask the student to solve each and explain the strategy they used.","False","False","system_default","","","False","pending_review","",""
"","AC9M1N05","[]","Show an additive story with materials","Student can represent a simple addition or subtraction story problem using objects or a drawing.","1","early","For 'Sam had 5 shells and found 3 more', the student sets out 5 then adds 3 counters.","Student represents only one quantity from the story, or draws unrelated pictures.","Tell a short join story and a short take-away story. Ask the student to show each with counters or a drawing.","False","False","system_default","","","False","pending_review","",""
"","AC9M1N05","[]","Decide whether to add or subtract","Student can decide whether a practical problem needs adding or taking away.","2","middle","Hearing 'There were 8 birds and 3 flew away, how many now?', the student chooses to take away.","Student adds whenever two numbers appear, regardless of whether the story joins or separates.","Tell four short problems (two join, two separate). Ask the student to say add or take away for each.","False","False","system_default","","","False","pending_review","",""
"","AC9M1N05","[]","Solve an additive problem and answer in context","Student can solve a practical addition or subtraction problem to 20 and state the answer in the words of the story.","3","middle","For 'There are 9 apples and 6 are eaten', the student works out 3 and says '3 apples are left'.","Student gives a bare number with no unit, or solves with the wrong operation.","Pose two story problems to 20. Ask the student to solve each and answer in a full phrase.","False","False","system_default","","","False","pending_review","",""
"","AC9M1N05","[]","Model a whole-dollar money problem","Student can model an addition or subtraction problem involving whole-dollar amounts.","4","middle","For 'A drink costs $4 and a snack costs $5, how much together?', the student combines to $9.","Student ignores the dollars and treats the numbers as plain counts, or cannot connect coins or notes to the amounts.","Pose a buying problem and a change problem in whole dollars. Ask the student to model and solve each.","False","False","system_default","","","False","pending_review","",""
"","AC9M1N05","[]","Explain how the model matches the story","Student can show their thinking with a diagram or materials and explain how it matches the problem.","5","late","The student points to their drawing and says which part is the shells Sam had and which part is the shells he found.","Student produces an answer but cannot say how their materials or drawing relate to the story.","After the student solves a story problem, ask them to explain how each part of their model matches the story.","False","False","system_default","","","False","pending_review","",""
"","AC9M1N06","[]","Share a collection into equal groups","Student can share a collection equally between a given number of groups, dealing one at a time.","1","early","Sharing 12 counters between 3 children, the student deals one to each in turn until none are left, giving 4 each.","Student shares unevenly, or stops before all items are dealt out.","Give 12 counters and 3 plates. Ask the student to share them equally and check each plate.","False","False","system_default","","","False","pending_review","",""
"","AC9M1N06","[]","Make equal groups of a set size","Student can make equal groups of a given size from a collection.","2","early","Asked to make groups of 5 from 15 counters, the student makes 3 groups of 5.","Student makes groups of different sizes, or includes a leftover in a group to avoid a remainder.","Give 20 counters. Ask the student to make groups of 4 and say how many groups they made.","False","False","system_default","","","False","pending_review","",""
"","AC9M1N06","[]","Solve an equal-sharing problem","Student can solve a practical equal-sharing problem and say how many each share gets.","3","middle","For 'Share 10 stickers between 2 friends', the student models it and says '5 each'.","Student counts the total or the number of groups rather than how many per share.","Pose two sharing stories (10 between 2, 12 between 4). Ask how many each gets.","False","False","system_default","","","False","pending_review","",""
"","AC9M1N06","[]","Solve an equal-grouping problem","Student can solve a practical equal-grouping problem and say how many groups are made.","4","middle","For 'How many teams of 5 from 15 children?', the student models it and says 3 teams.","Student answers how many in each group instead of how many groups.","Pose two grouping stories (15 in fives, 12 in threes). Ask how many groups.","False","False","system_default","","","False","pending_review","",""
"","AC9M1N06","[]","Notice and describe leftovers","Student can recognise and describe when a collection cannot be shared or grouped equally, and what is left over.","5","late","Sharing 13 between 2, the student gives 6 each and says one is left over.","Student forces an even share by ignoring the extra, or splits an item without acknowledging the remainder.","Pose a share that does not work out evenly (13 between 2). Ask the student what happens to the extra.","False","False","system_default","","","False","pending_review","",""
"","AC9M1N06","[]","Model an equal-sharing money problem","Student can model and explain an equal-sharing problem involving money.","6","late","For 'Share $12 equally between 3 people', the student shares to $4 each and explains the model.","Student shares the number of coins rather than the value, or cannot explain how the model fits the story.","Pose an equal-sharing money problem in whole dollars. Ask the student to model, solve and explain it.","False","False","system_default","","","False","pending_review","",""
